~CURVE INFORMATION
#MNEM.UNIT      API CODE      CURVE DESCRIPTION
#---------    -------------   ------------------------------
 DEPT.FT                            0: 1  Depth
 HCAL.IN                       00 000: 2 HILT Caliper
 DPHZ.PU                       00 890: 3 HILT Density Porosity
 HDRA.G/C3                     00 000: 4 Delta RHO HIP Tool
 GR  .GAPI                     00 000: 5 Gamma Ray
 NPHI.PU                       00 000: 6 Neutron Porosity N
 PEFZ.                         00 000: 7 HILT Photoelectric Factor
 HMIN.OHMM                     00 000: 8 HILT Micro inverse
 HMNO.OHMM                     00 000: 9 HILT Micro Normal
 PXND.PU                       00 000: 10 HILT XPLOT Porosity
 RHOZ.G/C3                     00 000: 11 HILT Bulk Density
 RXOZ.OHMM                     00 000: 12 HILT Resisitivity flushed zone
 SP  .MV                       00 010: 13 Spontaneous Potential
 TNPH.PU                       00 000: 14 Thermal Neutron Porosity
 AT10.OHMM                     00 000: 15 2Ft Vert. Res. 10in D.I.

#---------    ---------------------------------------------------------------
  DEPT       HCAL      DPHZ      HDRA        GR        NPHI      PEFZ     HMIN      HMNO       PXND      RHOZ      RXOZ        SP     TNPH     AT10  
5352.00000 	8.45153 	14.60943 	0.11429 	120.71063 	32.82349 	2.36879 	1.81495 	1.58796 	24.19017 	2.46018 	1.86894 	17.75000 	29.85429 	1.84723 
5352.50000 	8.62040 	16.23374 	0.10143 	120.48782 	34.13806 	2.29825 	1.83859 	1.60662 	24.26793 	2.43240 	1.91756 	18.56250 	28.88297 	1.89827 
5353.00000 	8.60448 	18.08713 	0.08590 	113.58772 	29.64731 	2.34716 	1.87186 	1.63284 	27.15148 	2.40071 	2.02428 	19.00000 	24.83663 	2.07490 
5353.50000 	8.49482 	18.58144 	0.06924 	91.03201 	19.79250 	2.63710 	2.03767 	1.86962 	25.23693 	2.39226 	2.57521 	19.87500 	18.93361 	2.44433 
5354.00000 	7.75759 	15.02066 	0.06325 	63.79427 	11.81373 	3.14733 	3.22686 	3.33628 	13.99365 	2.45315 	4.70759 	17.00000 	12.52944 	3.77723 
5354.50000 	7.72495 	8.46652 	0.06633 	37.85259 	8.28933 	3.78682 	36.66049 	27.82946 	5.15788 	2.56522 	14.96258 	13.68750 	5.85260 	8.64378 
5355.00000 	7.64499 	3.93372 	0.06690 	31.58179 	6.96530 	4.37715 	12.02613 	15.06462 	4.14707 	2.64273 	77.34598 	13.56250 	5.56216 	17.75421 
5355.50000 	7.56472 	3.46040 	0.06670 	27.89196 	6.96208 	4.71789 	8.08928 	10.84955 	5.50564 	2.65083 	75.69658 	13.56250 	6.57892 	23.32793 
5356.00000 	7.53076 	4.53536 	0.07498 	29.61682 	7.16722 	4.71810 	7.32426 	10.66279 	5.41423 	2.63245 	96.74303 	12.37500 	6.57788 	27.15871 
5356.50000 	7.55339 	4.10891 	0.08842 	29.62733 	6.61739 	4.54125 	6.90686 	10.23300 	6.78596 	2.63974 	167.03064 	11.75000 	7.27664 	33.63094 
